"DispNum","StDay","StMon","StYear","EndDay","EndMon","EndYear","Outcome","Settle","Fatality","FatalPre","MaxDur","MinDur","HiAct","HostLev","Recip","NumA","NumB","Link1","Link2","Link3","Ongo2001","Version"
1410,23,7,1962,23,7,1962,5,3,-9,-9,1,1,17,4,1,1,1,0,0,0,0,3.1
1411,-9,11,1974,3,6,1975,5,3,1,-9,215,184,17,4,1,1,1,0,0,0,0,3.1
1415,7,4,1975,7,4,1975,8,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
1417,-9,11,1961,-9,11,1961,7,3,0,0,30,1,15,4,1,1,1,0,0,0,0,3.1
1418,7,12,1962,19,12,1962,5,3,0,0,13,13,11,3,0,1,1,0,0,0,0,3.1
1419,16,1,1965,16,4,1965,5,3,1,-9,91,91,17,4,1,1,1,0,0,0,0,3.1
1421,20,1,1961,14,9,1961,5,3,0,0,238,238,12,3,1,1,1,0,0,0,0,3.1
1422,2,7,1967,3,7,1967,5,3,0,0,2,2,14,4,0,1,1,0,0,0,0,3.1
1423,14,8,1960,20,8,1960,5,3,0,0,7,7,16,4,1,1,1,0,0,0,0,3.1
1425,16,11,1963,19,4,1964,5,1,3,-9,156,156,16,4,1,1,1,0,0,0,0,3.1
1426,29,12,1963,30,3,1964,5,1,-9,-9,93,93,17,4,1,1,1,0,0,0,0,3.1
1427,26,5,1974,28,5,1974,5,3,1,-9,3,3,17,4,1,1,1,0,0,0,0,3.1
1428,14,12,1975,4,1,1976,5,3,1,-9,22,22,17,4,1,1,1,0,0,0,0,3.1
1430,9,10,1975,27,11,1977,5,3,-9,-9,781,781,18,4,1,2,1,0,0,0,0,3.1
1435,18,4,1975,7,1,1979,1,2,6,-9,1361,1361,20,5,1,1,1,0,0,0,0,3.1
1441,-9,8,1975,30,8,1988,5,3,-9,-9,4779,4720,17,4,1,3,2,0,0,0,0,3.1
1446,3,2,1974,3,2,1974,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1447,7,4,1971,17,12,1971,2,1,6,-9,255,255,20,5,1,1,1,0,0,0,0,3.1
1448,2,5,1954,20,11,1954,7,3,0,0,203,203,15,4,0,1,2,0,0,0,0,3.1
1449,16,6,1969,-9,9,1969,5,3,0,0,107,78,2,2,0,1,1,0,0,0,0,3.1
1450,-9,8,1975,27,7,1976,7,3,0,0,362,306,17,4,1,1,1,0,0,0,0,3.1
1452,8,6,1956,4,10,1956,5,3,0,0,119,119,16,4,1,2,2,0,0,0,0,3.1
1462,26,10,1968,18,12,1968,7,1,0,0,54,54,15,4,0,1,1,0,0,0,0,3.1
1463,1,12,1965,3,12,1965,7,1,0,0,3,3,15,4,1,1,1,0,0,0,0,3.1
1466,-9,4,1962,5,10,1962,5,3,-9,-9,188,155,17,4,1,1,2,0,0,0,0,3.1
1467,4,3,1964,28,9,1964,5,3,2,-9,209,209,17,4,1,1,1,0,0,0,0,3.1
1469,19,4,1976,21,4,1976,5,3,1,-9,3,3,17,4,1,1,1,0,0,0,0,3.1
1472,15,2,1975,20,11,1975,5,3,1,-9,279,279,16,4,1,2,1,0,0,0,0,3.1
1477,24,2,1918,25,3,1918,3,2,0,0,30,30,7,3,1,1,1,0,0,0,0,3.1
1480,26,6,1967,7,8,1970,5,1,6,-9,1139,1139,20,5,1,1,2,0,0,0,0,3.1
1481,24,11,1974,24,11,1974,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,3.1
1482,-9,2,1865,9,5,1866,5,3,6,-9,463,428,20,5,1,1,4,0,0,0,0,3.1
1486,4,12,1884,18,4,1885,5,1,2,-9,136,136,17,4,1,1,1,0,0,0,0,3.1
1488,-9,10,1885,-9,11,1885,5,3,0,0,61,2,7,3,0,3,1,0,0,0,0,3.1
1489,17,4,1874,3,12,1874,4,1,0,0,231,231,16,4,1,1,1,0,0,0,0,3.1
1490,5,6,1894,30,3,1895,1,2,6,-9,299,299,20,5,1,1,2,0,0,0,0,3.1
1493,-9,5,1849,-9,7,1849,5,3,0,0,92,32,15,4,1,1,1,0,0,0,0,3.1
1494,12,12,1854,13,6,1855,1,2,0,0,184,184,14,4,0,1,1,0,0,0,0,3.1
1495,-9,3,1856,-9,3,1856,6,1,0,0,31,1,7,3,0,1,1,0,0,0,0,3.1
1496,20,8,1857,-9,9,1857,7,1,0,0,42,13,15,4,0,1,1,0,0,0,0,3.1
1497,-9,2,1869,-9,2,1869,5,3,0,0,28,1,15,4,1,1,1,0,0,0,0,3.1
1498,7,11,1846,6,2,1847,4,4,0,0,92,92,8,3,0,2,1,0,0,0,0,3.1
1500,20,8,1857,20,2,1858,1,2,0,0,185,185,14,4,0,1,1,0,0,0,0,3.1
1501,-9,5,1861,-9,7,1861,1,3,0,0,92,32,15,4,1,1,1,0,0,0,0,3.1
1502,-9,2,1863,-9,12,1863,5,3,0,0,334,277,15,4,1,1,1,0,0,0,0,3.1
1503,-9,8,1872,19,11,1872,5,3,0,0,111,63,7,3,0,1,1,0,0,0,0,3.1
1506,-9,8,1852,-9,11,1852,6,1,0,0,122,63,7,3,1,2,2,0,0,0,0,3.1
1507,21,9,1843,30,4,1844,1,2,0,0,223,223,14,4,0,1,1,0,0,0,0,3.1
1508,15,3,1873,22,5,1873,5,3,-9,-9,69,69,17,4,1,1,1,0,0,0,0,3.1
1509,-9,9,1877,-9,12,1877,5,3,0,0,122,63,7,3,1,1,1,0,0,0,0,3.1
1510,15,10,1878,26,11,1878,5,1,0,0,43,43,15,4,1,1,1,0,0,0,0,3.1
1511,-9,5,1879,16,6,1879,6,1,0,0,47,2,14,4,0,1,1,0,0,0,0,3.1
1512,-9,12,1891,25,1,1892,4,1,0,0,56,2,1,2,0,1,1,0,0,0,0,3.1
1513,-9,10,1897,22,9,1898,3,1,0,0,357,306,11,3,1,1,1,0,0,0,0,3.1
1515,1,3,1884,4,3,1884,4,2,0,0,4,4,8,3,0,1,1,0,0,0,0,3.1
1516,-9,3,1884,4,4,1884,4,2,0,0,35,2,13,4,0,1,1,0,0,0,0,3.1
1517,22,1,1883,15,3,1883,5,3,0,0,53,53,1,2,0,4,1,0,0,0,0,3.1
1518,8,11,1878,20,10,1883,1,2,6,-9,1808,1808,20,5,1,1,2,0,0,0,0,3.1
1519,-9,8,1863,6,12,1863,1,1,6,-9,128,93,20,5,1,1,1,0,0,0,0,3.1
1520,19,6,1862,31,7,1862,5,3,2,-9,43,43,17,4,1,1,1,0,0,0,0,3.1
1521,-9,11,1857,-9,11,1857,6,1,0,0,30,1,16,4,0,1,1,0,0,0,0,3.1
1522,25,6,1856,11,10,1856,4,3,0,0,109,109,7,3,0,1,1,0,0,0,0,3.1
1523,-9,3,1852,18,7,1852,5,3,0,0,140,93,8,3,0,2,1,0,0,0,0,3.1
1524,-9,2,1834,-9,8,1834,7,1,0,0,212,155,15,4,0,1,1,0,0,0,0,3.1
1525,20,8,1868,-9,8,1868,4,3,0,0,12,1,7,3,0,1,1,0,0,0,0,3.1
1526,29,9,1873,23,4,1874,5,3,0,0,207,207,15,4,1,1,1,0,0,0,0,3.1
1527,22,3,1872,-9,5,1872,6,1,0,0,71,41,10,3,1,1,1,0,0,0,0,3.1
1528,-9,4,1851,3,2,1852,1,2,6,-9,309,278,20,5,1,1,1,0,0,0,0,3.1
1529,21,2,1891,22,4,1891,3,1,0,0,61,61,7,3,0,1,1,0,0,0,0,3.1
1530,16,10,1888,20,12,1888,7,2,0,0,66,66,15,4,1,1,1,0,0,0,0,3.1
1531,27,2,1882,27,2,1882,6,1,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1532,-9,11,1869,-9,11,1869,5,3,0,0,30,1,7,3,0,1,1,0,0,0,0,3.1
1533,-9,2,1876,25,4,1876,1,2,6,-9,85,34,20,5,1,1,1,0,0,0,0,3.1
1534,23,6,1890,25,8,1890,5,1,2,-9,64,64,17,4,1,1,1,0,0,0,0,3.1
1535,28,2,1885,15,4,1885,2,2,6,-9,47,47,20,5,1,1,3,0,0,0,0,3.1
1540,5,12,1840,1,2,1841,4,1,0,0,59,59,7,3,1,1,1,0,0,0,0,3.1
1541,-9,9,1893,-9,9,1893,5,3,0,0,30,1,17,4,1,1,1,0,0,0,0,3.1
1542,30,6,1886,24,8,1886,7,4,0,0,56,56,15,4,0,1,1,0,0,0,0,3.1
1543,-9,2,1880,-9,2,1880,6,1,0,0,28,1,7,3,0,1,1,0,0,0,0,3.1
1544,16,5,1876,20,8,1878,5,3,-9,-9,827,827,16,4,1,1,1,0,0,0,0,3.1
1545,20,4,1875,12,7,1875,5,1,0,0,84,84,12,3,0,1,1,0,0,0,0,3.1
1547,6,5,1873,16,6,1873,5,3,0,0,42,42,12,3,0,1,1,0,0,0,0,3.1
1548,21,11,1859,4,1,1860,5,4,0,0,45,45,12,3,0,1,1,0,0,0,0,3.1
1549,2,3,1860,20,3,1860,5,3,-9,-9,19,19,17,4,1,1,1,0,0,0,0,3.1
1550,-9,10,1855,-9,10,1855,5,3,-9,-9,31,1,16,4,1,1,1,0,0,0,0,3.1
1551,-9,11,1850,25,1,1851,4,3,0,0,86,33,3,2,0,1,1,0,0,0,0,3.1
1552,23,8,1843,2,2,1848,1,2,6,-9,1625,1625,20,5,1,1,1,0,0,0,0,3.1
1553,-9,4,1838,-9,4,1838,5,3,0,0,30,1,16,4,0,1,1,0,0,0,0,3.1
1554,-9,12,1836,-9,5,1837,7,1,0,0,182,122,15,4,1,1,1,0,0,0,0,3.1
1555,4,4,1836,-9,7,1836,8,3,0,0,119,89,14,4,0,1,1,0,0,0,0,3.1
1556,-9,3,1839,-9,3,1839,7,3,0,0,31,1,15,4,1,1,1,0,0,0,0,3.1
1557,3,1,1898,12,8,1898,1,2,6,-9,222,222,20,5,1,1,1,0,0,0,0,3.1
1558,7,12,1896,7,12,1896,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1559,7,12,1875,7,12,1875,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1563,14,4,1864,5,2,1865,6,1,0,0,298,298,14,4,1,1,2,0,0,0,0,3.1
1564,7,3,1855,9,3,1855,5,3,0,0,3,3,16,4,1,1,1,0,0,0,0,3.1
1565,28,2,1854,8,4,1854,7,1,0,0,40,40,15,4,1,1,1,0,0,0,0,3.1
1566,-9,6,1850,-9,12,1850,5,1,0,0,214,155,15,4,1,1,1,0,0,0,0,3.1
1567,15,3,1818,30,5,1818,1,1,-9,-9,77,77,16,4,1,1,1,0,0,0,0,3.1
1569,-9,12,1896,19,5,1897,2,1,6,-9,170,122,20,5,1,1,1,0,0,0,0,3.1
1571,-9,3,1882,-9,4,1882,5,1,-9,-9,61,2,17,4,1,1,1,0,0,0,0,3.1
1573,7,1,1878,26,2,1878,5,3,0,0,51,51,18,4,1,1,1,0,0,0,0,3.1
1574,-9,2,1877,-9,5,1877,5,3,0,0,120,63,7,3,0,1,1,0,0,0,0,3.1
1575,19,11,1868,6,2,1869,5,1,0,0,80,80,17,4,1,1,1,0,0,0,0,3.1
1576,-9,10,1866,-9,10,1866,5,3,0,0,31,1,7,3,0,1,1,0,0,0,0,3.1
1579,24,9,1829,25,9,1829,4,1,-9,-9,2,2,17,4,1,1,1,0,0,0,0,3.1
1580,16,10,1859,25,3,1860,1,2,6,-9,162,162,20,5,1,1,1,0,0,0,0,3.1
1581,2,10,1893,31,1,1894,4,1,0,0,122,122,16,4,0,1,1,0,0,0,0,3.1
1586,1,1,1846,1,7,1846,5,3,0,0,182,182,13,4,1,1,1,0,0,0,0,3.1
1587,-9,9,1850,14,10,1850,2,3,0,0,44,2,16,4,1,1,1,0,0,0,0,3.1
1588,-9,1,1855,21,3,1855,6,1,0,0,80,30,16,4,1,1,1,0,0,0,0,3.1
1589,-9,4,1862,-9,5,1862,5,3,0,0,61,2,11,3,1,1,1,0,0,0,0,3.1
1590,-9,8,1863,1,3,1870,2,2,6,-9,2405,2375,20,5,1,1,2,0,0,0,0,3.1
1593,-9,5,1858,25,1,1860,1,2,2,-9,635,581,17,4,1,1,1,0,0,0,0,3.1
1594,-9,4,1859,-9,6,1859,7,4,0,0,91,33,15,4,0,1,1,0,0,0,0,3.1
1595,10,8,1862,10,2,1863,5,3,0,0,185,185,7,3,0,1,2,0,0,0,0,3.1
1596,-9,9,1893,23,1,1894,7,3,0,0,145,94,15,4,1,1,1,0,0,0,0,3.1
1597,-9,4,1899,-9,10,1899,1,2,0,0,214,155,14,4,0,1,1,0,0,0,0,3.1
1598,-9,1,1912,13,4,1912,5,3,0,0,104,62,7,3,0,1,1,0,0,0,0,3.1
1599,20,9,1889,30,9,1889,5,3,0,0,11,11,7,3,0,1,1,0,0,0,0,3.1
1600,-9,7,1866,-9,7,1866,5,3,0,0,31,1,7,3,0,1,1,0,0,0,0,3.1
1601,23,12,1887,13,2,1888,4,3,0,0,53,53,15,4,0,1,1,0,0,0,0,3.1
1603,19,5,1949,14,8,1949,5,3,0,0,88,88,16,4,1,1,1,0,0,0,0,3.1
1604,3,5,1960,21,11,1960,5,3,0,0,203,203,16,4,1,1,1,0,0,0,0,3.1
1605,23,3,1970,1,6,1970,3,1,0,0,71,71,14,4,0,1,1,0,0,0,0,3.1
1608,6,11,1965,11,12,1965,6,1,1,-9,36,36,17,4,1,1,1,0,0,0,0,3.1
1609,18,8,1967,7,5,1968,5,1,0,0,264,264,16,4,1,1,1,0,0,0,0,3.1
1610,-9,6,1968,-9,8,1968,5,3,-9,-9,92,33,17,4,1,1,1,0,0,0,0,3.1
1611,3,1,1970,18,1,1970,4,3,0,0,16,16,1,2,0,2,1,0,0,0,0,3.1
1612,21,12,1972,8,4,1973,3,3,1,-9,109,109,17,4,1,1,2,0,0,0,0,3.1
1613,7,3,1975,5,6,1975,6,1,0,0,91,91,16,4,0,1,1,0,0,0,0,3.1
1614,20,12,1941,20,12,1941,8,3,0,0,1,1,18,4,0,1,3,0,0,0,0,3.1
1617,13,3,1970,18,3,1970,9,3,-9,-9,6,6,21,5,1,1,1,0,0,0,0,3.1
1622,30,10,1826,30,10,1826,4,1,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1623,20,1,1836,21,1,1836,7,1,0,0,2,2,15,4,0,1,1,0,0,0,0,3.1
1624,-9,2,1842,15,6,1842,6,1,0,0,135,94,14,4,0,1,1,0,0,0,0,3.1
1625,4,6,1845,16,5,1846,5,3,0,0,347,347,15,4,0,1,1,0,0,0,0,3.1
1627,1,8,1849,-9,6,1852,1,2,-9,-9,1065,1036,16,4,1,1,1,0,0,0,0,3.1
1628,-9,5,1858,27,8,1858,6,1,0,0,119,63,13,4,0,2,1,0,0,0,0,3.1
1629,29,11,1859,30,11,1859,7,1,0,0,2,2,15,4,0,1,1,0,0,0,0,3.1
1630,-9,5,1859,-9,5,1859,5,3,0,0,31,1,15,4,0,1,1,0,0,0,0,3.1
1631,20,12,1860,20,12,1860,5,3,0,0,1,1,1,2,0,1,3,0,0,0,0,3.1
1632,11,6,1872,12,6,1872,1,3,0,0,2,2,15,4,0,1,1,0,0,0,0,3.1
1633,27,4,1876,2,8,1876,5,3,0,0,98,98,15,4,1,1,1,0,0,0,0,3.1
1635,13,7,1877,-9,11,1877,5,3,0,0,141,112,11,3,1,1,1,0,0,0,0,3.1
1637,-9,1,1881,-9,7,1881,3,3,0,0,212,152,7,3,1,1,2,0,0,0,0,3.1
1639,-9,10,1886,-9,4,1887,1,2,0,0,212,153,14,4,1,1,1,0,0,0,0,3.1
1641,-9,2,1889,-9,2,1889,5,3,0,0,28,1,1,2,0,1,1,0,0,0,0,3.1
1642,14,10,1890,24,3,1891,6,1,0,0,162,162,7,3,1,1,1,0,0,0,0,3.1
1643,2,2,1891,24,6,1891,5,3,0,0,143,143,7,3,0,2,1,0,0,0,0,3.1
1644,10,1,1895,11,3,1895,6,1,0,0,61,61,7,3,1,1,2,0,0,0,0,3.1
1645,-9,1,1895,-9,7,1895,3,1,0,0,212,152,14,4,0,1,1,0,0,0,0,3.1
1646,11,5,1895,25,5,1895,5,3,0,0,15,15,12,3,0,1,1,0,0,0,0,3.1
1647,-9,6,1896,-9,12,1896,6,1,-9,-9,214,155,17,4,1,1,1,0,0,0,0,3.1
1648,6,12,1896,6,12,1896,7,2,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
1649,11,10,1897,11,10,1897,4,3,0,0,1,1,2,2,0,1,1,0,0,0,0,3.1
1650,-9,7,1905,6,3,1906,5,3,0,0,249,214,7,3,0,1,1,0,0,0,0,3.1
1652,15,8,1912,15,8,1912,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1653,25,1,1911,29,2,1912,5,3,0,0,401,401,16,4,1,1,1,0,0,0,0,3.1
1654,-9,8,1914,-9,9,1914,7,3,0,0,61,2,15,4,0,1,1,0,0,0,0,3.1
1655,1,8,1914,1,8,1914,5,3,0,0,1,1,8,3,0,1,1,0,0,0,0,3.1
1656,19,2,1915,11,11,1918,8,3,0,0,1362,1362,16,4,0,1,1,0,0,0,0,3.1
1659,6,11,1915,-9,7,1916,5,3,0,0,269,239,1,2,0,1,5,0,0,0,0,3.1
1660,-9,2,1917,-9,5,1917,7,1,0,0,120,63,15,4,0,2,1,0,0,0,0,3.1
1661,5,10,1914,27,8,1918,8,3,0,0,1423,1423,16,4,0,1,1,0,0,0,0,3.1
1665,6,1,1921,6,1,1921,4,1,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1666,-9,5,1921,-9,5,1921,5,3,0,0,31,1,7,3,0,1,1,0,0,0,0,3.1
1668,-9,11,1922,-9,9,1923,4,1,0,0,334,276,13,4,0,1,1,0,0,0,0,3.1
1669,-9,1,1923,-9,7,1923,1,2,0,0,212,152,14,4,0,1,1,0,0,0,0,3.1
1670,-9,12,1925,19,1,1926,5,3,0,0,50,2,7,3,0,1,1,0,0,0,0,3.1
1671,1,12,1926,15,1,1927,5,3,0,0,46,46,7,3,0,1,1,0,0,0,0,3.1
1672,28,10,1927,31,10,1927,6,1,0,0,4,4,7,3,0,1,3,0,0,0,0,3.1
1674,8,2,1927,30,4,1927,5,3,0,0,82,82,15,4,1,1,1,0,0,0,0,3.1
1677,-9,7,1933,-9,1,1934,4,3,0,0,215,155,13,4,1,1,1,0,0,0,0,3.1
1681,-9,2,1881,-9,2,1881,5,3,0,0,28,1,1,2,0,1,1,0,0,0,0,3.1
1683,-9,7,1883,28,5,1884,5,3,0,0,333,276,16,4,1,1,1,0,0,0,0,3.1
1684,8,8,1939,-9,2,1940,5,3,0,0,205,178,7,3,0,1,1,0,0,0,0,3.1
1685,14,9,1939,17,9,1939,5,3,-9,-9,4,4,17,4,1,1,1,0,0,0,0,3.1
1686,29,8,1939,-9,9,1939,5,3,0,0,33,4,8,3,0,1,1,0,0,0,0,3.1
1687,29,7,1940,7,8,1940,5,3,0,0,10,10,12,3,1,1,1,0,0,0,0,3.1
1693,1,6,1942,22,6,1942,5,3,0,0,22,22,16,4,0,1,1,0,0,0,0,3.1
1694,25,1,1942,-9,8,1945,5,3,-9,-9,1315,1285,17,4,1,1,2,0,0,0,0,3.1
1695,-9,2,1944,19,3,1944,5,3,0,0,48,3,16,4,0,1,1,0,0,0,0,3.1
1696,-9,3,1944,-9,5,1944,5,3,0,0,92,32,16,4,0,1,1,0,0,0,0,3.1
1698,15,2,1947,3,4,1947,5,3,0,0,48,48,14,4,0,2,1,0,0,0,0,3.1
1701,16,6,1952,16,9,1952,5,3,0,0,93,93,16,4,1,1,1,0,0,0,0,3.1
1702,-9,8,1952,30,10,1952,7,3,0,0,91,32,15,4,0,1,1,0,0,0,0,3.1
1703,30,6,1952,26,10,1952,5,3,1,-9,119,119,16,4,1,4,1,0,0,0,0,3.1
1705,7,9,1954,7,9,1954,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,3.1
1706,31,5,1957,17,6,1958,6,1,2,-9,383,383,17,4,1,1,1,0,0,0,0,3.1
1707,2,7,1958,1,11,1958,5,3,0,0,123,123,14,4,1,1,1,0,0,0,0,3.1
1708,21,5,1959,7,9,1959,5,3,-9,-9,110,110,16,4,1,1,1,0,0,0,0,3.1
1709,28,12,1959,30,12,1959,5,3,1,-9,3,3,16,4,1,1,1,0,0,0,0,3.1
1710,10,1,1960,10,1,1960,5,3,-9,-9,1,1,16,4,1,1,1,0,0,0,0,3.1
1711,-9,3,1960,28,5,1960,5,3,2,-9,89,32,17,4,1,1,1,0,0,0,0,3.1
1713,22,7,1966,30,12,1966,7,1,0,0,162,162,15,4,0,1,1,0,0,0,0,3.1
1714,27,3,1866,31,3,1866,5,3,0,0,5,5,7,3,0,1,1,0,0,0,0,3.1
1715,18,5,1967,10,10,1967,5,3,1,-9,146,146,17,4,1,1,1,0,0,0,0,3.1
1717,26,6,1969,30,11,1969,5,3,-9,-9,158,158,8,3,1,1,1,0,0,0,0,3.1
1718,2,8,1971,8,8,1971,4,4,0,0,7,7,7,3,0,3,1,0,0,0,0,3.1
1720,-9,2,1976,-9,2,1976,5,3,0,0,28,1,16,4,0,1,1,0,0,0,0,3.1
1723,26,5,1919,14,10,1920,6,1,-9,-9,508,508,17,4,1,1,1,0,0,0,0,3.1
1724,4,4,1917,22,6,1917,8,3,0,0,80,80,16,4,0,1,1,0,0,0,0,3.1
1725,-9,3,1914,-9,2,1915,5,3,0,0,365,308,16,4,0,1,1,0,0,0,0,3.1
1726,-9,5,1916,-9,5,1916,7,3,0,0,31,1,15,4,0,1,1,0,0,0,0,3.1
1728,23,11,1975,24,11,1975,5,3,0,0,2,2,1,2,1,1,1,0,0,0,0,3.1
1732,-9,3,1915,-9,9,1915,7,3,0,0,214,155,15,4,0,1,1,0,0,0,0,3.1
1733,22,2,1932,25,2,1932,5,3,0,0,4,4,15,4,0,1,1,0,0,0,0,3.1
1734,2,1,1911,10,3,1911,5,3,0,0,68,68,16,4,0,2,2,0,0,0,0,3.1
1735,25,9,1825,26,9,1825,5,3,2,-9,2,2,17,4,1,1,1,0,0,0,0,3.1
1736,-9,5,1924,-9,11,1924,5,3,0,0,214,155,8,3,0,1,1,0,0,0,0,3.1
1737,16,8,1916,16,8,1916,5,3,0,0,1,1,4,2,0,1,1,0,0,0,0,3.1
1739,-9,7,1888,-9,7,1888,5,3,0,0,31,1,11,3,0,1,1,0,0,0,0,3.1
1740,15,7,1839,29,8,1841,4,3,0,0,777,777,14,4,0,1,1,0,0,0,0,3.1
1742,14,1,1959,14,1,1959,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1743,29,11,1857,25,10,1858,7,1,0,0,331,331,15,4,1,1,1,0,0,0,0,3.1
1745,14,2,1956,14,2,1956,5,3,-9,-9,1,1,16,4,0,1,1,0,0,0,0,3.1
1746,28,9,1960,28,9,1960,5,3,0,0,1,1,16,4,0,1,1,0,0,0,0,3.1
1749,21,1,1940,23,1,1940,5,3,0,0,3,3,15,4,0,1,1,0,0,0,0,3.1
1750,6,5,1876,30,5,1876,4,3,0,0,25,25,7,3,0,1,1,0,0,0,0,3.1
1752,6,7,1826,6,7,1826,4,2,0,0,1,1,7,3,0,1,1,0,0,0,0,3.1
1753,3,9,1833,11,12,1833,7,1,0,0,100,100,15,4,1,1,1,0,0,0,0,3.1
1755,-9,5,1852,-9,6,1852,3,3,0,0,61,2,7,3,0,1,1,0,0,0,0,3.1
1757,-9,10,1856,-9,1,1857,4,4,0,0,123,63,7,3,0,1,1,0,0,0,0,3.1
1761,2,4,1861,2,4,1861,5,3,0,0,1,1,1,2,0,1,1,0,0,0,0,3.1
1762,-9,6,1862,5,1,1863,7,1,0,0,219,186,15,4,1,1,1,0,0,0,0,3.1
1763,-9,5,1880,-9,12,1880,8,4,0,0,245,185,15,4,1,1,1,0,0,0,0,3.1
1764,-9,7,1885,-9,7,1885,6,1,0,0,328,298,15,4,1,1,1,0,0,0,0,3.1
1767,15,10,1908,25,10,1908,5,3,0,0,11,11,7,3,0,1,1,0,0,0,0,3.1
1769,26,7,1914,2,8,1914,5,3,0,0,8,8,12,3,1,1,1,0,0,0,0,3.1
1771,18,7,1911,19,7,1911,5,3,0,0,2,2,7,3,0,1,1,0,0,0,0,3.1
1772,24,12,1911,24,12,1911,7,3,0,0,1,1,15,4,0,1,1,0,0,0,0,3.1
1773,8,8,1914,-9,2,1915,5,3,2,-9,205,178,17,4,1,1,1,0,0,0,0,3.1
1774,30,10,1914,11,11,1918,8,3,0,0,1474,1474,16,4,1,1,1,0,0,0,0,3.1
1775,2,6,1915,-9,7,1915,5,3,0,0,60,30,8,3,1,1,1,0,0,0,0,3.1
1776,25,4,1917,17,10,1917,5,3,0,0,176,176,1,2,0,1,1,0,0,0,0,3.1
1777,-9,4,1918,19,7,1919,4,1,2,-9,475,428,17,4,1,1,1,0,0,0,0,3.1
1778,6,6,1920,28,7,1920,3,1,-9,-9,53,53,16,4,0,1,1,0,0,0,0,3.1
1779,1,4,1922,29,7,1922,3,3,0,0,120,120,7,3,1,1,1,0,0,0,0,3.1
1780,24,8,1923,24,9,1923,6,1,0,0,32,32,7,3,0,1,1,0,0,0,0,3.1
1781,18,12,1925,28,2,1926,3,1,-9,-9,73,73,16,4,1,1,1,0,0,0,0,3.1
1783,18,4,1940,1,8,1940,5,3,0,0,106,106,16,4,1,1,1,0,0,0,0,3.1
1785,2,8,1941,8,12,1941,1,2,-9,-9,129,129,16,4,1,1,1,0,0,0,0,3.1
1786,6,12,1941,6,12,1941,5,3,0,0,1,1,18,4,0,1,1,0,0,0,0,3.1
1787,18,1,1942,22,8,1942,5,3,0,0,217,217,18,4,1,1,1,0,0,0,0,3.1
1788,13,9,1943,18,9,1943,5,3,0,0,6,6,7,3,1,1,1,0,0,0,0,3.1
1789,27,11,1943,28,11,1943,5,3,0,0,2,2,16,4,1,1,1,0,0,0,0,3.1
1790,18,12,1944,5,7,1945,2,3,-9,-9,200,200,17,4,1,1,1,0,0,0,0,3.1
1792,-9,4,1946,7,12,1946,5,1,3,-9,251,216,17,4,1,1,1,0,0,0,0,3.1
1793,14,5,1948,31,10,1948,2,1,6,-9,171,171,20,5,1,5,1,0,0,0,0,3.1
1796,9,2,1959,15,8,1959,5,3,1,-9,188,188,17,4,1,1,1,0,0,0,0,3.1
1797,28,6,1960,31,7,1960,6,1,-9,-9,34,34,17,4,1,1,1,0,0,0,0,3.1
1799,-9,1,1961,-9,9,1961,7,1,0,0,273,214,15,4,0,1,1,0,0,0,0,3.1
1800,1,8,1865,12,2,1866,4,3,0,0,196,196,7,3,0,1,1,0,0,0,0,3.1
1801,2,5,1961,25,11,1961,4,3,0,0,208,208,7,3,0,1,1,0,0,0,0,3.1
1803,28,5,1963,14,6,1963,7,3,0,0,18,18,15,4,0,1,1,0,0,0,0,3.1
1804,11,11,1965,23,8,1966,5,3,0,0,286,286,7,3,1,1,2,0,0,0,0,3.1
1805,9,1,1967,-9,2,1967,7,3,0,0,51,24,15,4,0,1,1,0,0,0,0,3.1
1806,18,1,1968,28,4,1969,5,3,-9,-9,467,467,17,4,1,2,2,0,0,0,0,3.1
1807,10,10,1968,28,2,1969,7,1,0,0,142,142,15,4,0,1,1,0,0,0,0,3.1
1808,26,1,1973,26,1,1973,6,1,0,0,1,1,7,3,1,1,2,0,0,0,0,3.1
1809,26,6,1975,28,6,1975,7,3,0,0,3,3,15,4,0,1,1,0,0,0,0,3.1
1810,25,11,1919,30,12,1919,5,3,0,0,36,36,7,3,0,1,1,0,0,0,0,3.1
1825,12,12,1937,12,12,1937,5,3,-9,-9,1,1,16,4,0,1,2,0,0,0,0,3.1
1900,31,3,1961,31,3,1961,7,1,0,0,1,1,15,4,0,1,1,0,0,0,0,3.1
2000,11,5,1953,23,9,1953,5,3,2,-9,136,136,17,4,1,1,1,0,0,0,0,3.1
